idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 152 130 152 130 0.000000 0.000000
1 0.020000000 152 130 87 108 -65.000000 -22.000000
2 0.030000000 87 108 68 170 -19.000000 62.000000
3 0.040000000 68 170 177 88 109.000000 -82.000000
4 0.050000000 177 88 73 176 -104.000000 88.000000
5 0.060000000 73 176 70 175 -3.000000 -1.000000
6 0.070000000 70 175 89 112 19.000000 -63.000000
7 0.080000000 89 112 120 102 31.000000 -10.000000
8 0.090000000 120 102 150 136 30.000000 34.000000
9 0.100000000 150 136 66 178 -84.000000 42.000000
10 0.110000000 66 178 147 107 81.000000 -71.000000
11 0.120000000 147 107 33 91 -114.000000 -16.000000
12 0.130000000 33 91 167 158 134.000000 67.000000
13 0.140000000 167 158 60 177 -107.000000 19.000000
14 0.150000000 60 177 150 107 90.000000 -70.000000
15 0.160000000 150 107 91 157 -59.000000 50.000000
16 0.170000000 91 157 58 178 -33.000000 21.000000
17 0.180000000 58 178 59 176 1.000000 -2.000000
18 0.190000000 59 176 58 170 -1.000000 -6.000000
19 0.200000000 58 170 60 105 2.000000 -65.000000
20 0.210000000 60 105 160 112 100.000000 7.000000
21 0.220000000 160 112 137 136 -23.000000 24.000000
22 0.230000000 137 136 62 184 -75.000000 48.000000
23 0.240000000 62 184 89 166 27.000000 -18.000000
24 0.250000000 89 166 134 174 45.000000 8.000000
25 0.260000000 134 174 95 183 -39.000000 9.000000
26 0.270000000 95 183 52 176 -43.000000 -7.000000
27 0.280000000 52 176 54 184 2.000000 8.000000
28 0.290000000 54 184 178 122 124.000000 -62.000000
29 0.300000000 178 122 27 88 -151.000000 -34.000000
30 0.310000000 27 88 94 123 67.000000 35.000000
31 0.320000000 94 123 51 175 -43.000000 52.000000
32 0.330000000 51 175 53 172 2.000000 -3.000000
33 0.340000000 53 172 54 178 1.000000 6.000000
34 0.350000000 54 178 54 176 0.000000 -2.000000
35 0.360000000 54 176 55 179 1.000000 3.000000
36 0.370000000 55 179 137 136 82.000000 -43.000000
37 0.380000000 137 136 135 132 -2.000000 -4.000000
38 0.390000000 135 132 99 176 -36.000000 44.000000
39 0.400000000 99 176 51 170 -48.000000 -6.000000
40 0.410000000 51 170 96 177 45.000000 7.000000
41 0.420000000 96 177 52 172 -44.000000 -5.000000
42 0.430000000 52 172 51 172 -1.000000 0.000000
43 0.440000000 51 172 49 141 -2.000000 -31.000000
44 0.450000000 49 141 52 170 3.000000 29.000000
45 0.460000000 52 170 48 136 -4.000000 -34.000000
46 0.470000000 48 136 51 166 3.000000 30.000000
47 0.480000000 51 166 20 82 -31.000000 -84.000000
48 0.490000000 20 82 127 159 107.000000 77.000000
49 0.500000000 127 159 15 88 -112.000000 -71.000000
50 0.510000000 15 88 73 169 58.000000 81.000000
